,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
1855,Sonnenschein,Sonnenscheindauer,2002,200202,89.0,87.0,-16.04,2.3,154.0
1856,Sonnenschein,Sonnenscheindauer,2002,200203,202.0,84.0,126.97,140.48,164.0
1857,Sonnenschein,Sonnenscheindauer,2002,200204,181.0,143.0,-10.4,26.57,167.0
1858,Sonnenschein,Sonnenscheindauer,2002,200205,195.0,265.0,7.73,-26.42,161.0
1859,Sonnenschein,Sonnenscheindauer,2002,200206,282.0,230.0,44.62,22.61,165.0
1860,Sonnenschein,Sonnenscheindauer,2002,200207,221.0,272.0,-21.63,-18.75,161.0
1861,Sonnenschein,Sonnenscheindauer,2002,200208,216.0,254.0,-2.26,-14.96,158.0
1862,Sonnenschein,Sonnenscheindauer,2002,200209,176.0,76.0,-18.52,131.58,166.0
1863,Sonnenschein,Sonnenscheindauer,2002,200210,105.0,183.0,-40.34,-42.62,160.0
1864,Sonnenschein,Sonnenscheindauer,2002,200211,48.0,69.0,-54.29,-30.43,158.0
1865,Sonnenschein,Sonnenscheindauer,2002,200212,35.0,73.0,-27.08,-52.05,155.0
1866,Sonnenschein,Sonnenscheindauer,2001,Summe,1829.0,1842.0,,-0.71,
1867,Sonnenschein,Sonnenscheindauer,2001,200101,93.0,82.0,20.78,13.41,154.0
1868,Sonnenschein,Sonnenscheindauer,2001,200102,87.0,91.0,-6.45,-4.4,154.0
1869,Sonnenschein,Sonnenscheindauer,2001,200103,84.0,112.0,-3.45,-25.0,152.0
1870,Sonnenschein,Sonnenscheindauer,2001,200104,143.0,188.0,70.24,-23.94,148.0
1871,Sonnenschein,Sonnenscheindauer,2001,200105,265.0,237.0,85.31,11.81,150.0
1872,Sonnenschein,Sonnenscheindauer,2001,200106,230.0,296.0,-13.21,-22.3,145.0
1873,Sonnenschein,Sonnenscheindauer,2001,200107,272.0,182.0,18.26,49.45,152.0
1874,Sonnenschein,Sonnenscheindauer,2001,200108,254.0,250.0,-6.62,1.6,153.0
1875,Sonnenschein,Sonnenscheindauer,2001,200109,76.0,164.0,-70.08,-53.66,145.0
1876,Sonnenschein,Sonnenscheindauer,2001,200110,183.0,63.0,140.79,190.48,155.0
1877,Sonnenschein,Sonnenscheindauer,2001,200111,69.0,100.0,-62.3,-31.0,153.0
1878,Sonnenschein,Sonnenscheindauer,2001,200112,73.0,77.0,5.8,-5.19,152.0
1879,Sonnenschein,Sonnenscheindauer,2000,Summe,1842.0,,,,
1880,Sonnenschein,Sonnenscheindauer,2000,200001,82.0,,,,82.0
1881,Sonnenschein,Sonnenscheindauer,2000,200002,91.0,,10.98,,87.0
1882,Sonnenschein,Sonnenscheindauer,2000,200003,112.0,,23.08,,95.0
1883,Sonnenschein,Sonnenscheindauer,2000,200004,188.0,,67.86,,118.0
1884,Sonnenschein,Sonnenscheindauer,2000,200005,237.0,,26.06,,142.0
1885,Sonnenschein,Sonnenscheindauer,2000,200006,296.0,,24.89,,168.0
1886,Sonnenschein,Sonnenscheindauer,2000,200007,182.0,,-38.51,,170.0
1887,Sonnenschein,Sonnenscheindauer,2000,200008,250.0,,37.36,,180.0
1888,Sonnenschein,Sonnenscheindauer,2000,200009,164.0,,-34.4,,178.0
1889,Sonnenschein,Sonnenscheindauer,2000,200010,63.0,,-61.59,,167.0
1890,Sonnenschein,Sonnenscheindauer,2000,200011,100.0,,58.73,,160.0
1891,Sonnenschein,Sonnenscheindauer,2000,200012,77.0,,-23.0,,154.0
