,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
2658,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2009,200905,4800.0,4723.0,0.02,1.63,4777.0
2659,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2009,200906,4819.0,4731.0,0.4,1.86,4784.0
2660,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2009,200907,4857.0,4741.0,0.79,2.45,4794.0
2661,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2009,200908,4875.0,4743.0,0.37,2.78,4805.0
2662,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2009,200909,4886.0,4755.0,0.23,2.75,4816.0
2663,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2009,200910,4919.0,4783.0,0.68,2.84,4827.0
2664,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2009,200911,4939.0,4793.0,0.41,3.05,4839.0
2665,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2009,200912,4946.0,4792.0,0.14,3.21,4852.0
2666,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2008,200801,4755.0,4718.0,0.3,0.78,4716.0
2667,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2008,200802,4723.0,4714.0,-0.67,0.19,4717.0
2668,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2008,200803,4728.0,4707.0,0.11,0.45,4719.0
2669,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2008,200804,4717.0,4715.0,-0.23,0.04,4719.0
2670,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2008,200805,4723.0,4717.0,0.13,0.13,4720.0
2671,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2008,200806,4731.0,4716.0,0.17,0.32,4721.0
2672,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2008,200807,4741.0,4709.0,0.21,0.68,4724.0
2673,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2008,200808,4743.0,4711.0,0.04,0.68,4726.0
2674,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2008,200809,4755.0,4699.0,0.25,1.19,4731.0
2675,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2008,200810,4783.0,4702.0,0.59,1.72,4738.0
2676,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2008,200811,4793.0,4711.0,0.21,1.74,4744.0
2677,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2008,200812,4792.0,4741.0,-0.02,1.08,4749.0
2678,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2007,200701,4718.0,4617.0,-0.36,2.19,4696.0
2679,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2007,200702,4714.0,4639.0,-0.08,1.62,4702.0
2680,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2007,200703,4707.0,4627.0,-0.15,1.73,4709.0
2681,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2007,200704,4715.0,4647.0,0.17,1.46,4714.0
2682,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2007,200705,4717.0,4664.0,0.04,1.14,4719.0
2683,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2007,200706,4716.0,4686.0,-0.02,0.64,4721.0
2684,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2007,200707,4709.0,4695.0,-0.15,0.3,4722.0
2685,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2007,200708,4711.0,4710.0,0.04,0.02,4722.0
2686,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2007,200709,4699.0,4735.0,-0.25,-0.76,4719.0
2687,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2007,200710,4702.0,4735.0,0.06,-0.7,4717.0
2688,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2007,200711,4711.0,4756.0,0.19,-0.95,4713.0
2689,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2007,200712,4741.0,4735.0,0.64,0.13,4713.0
2690,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2006,200601,4617.0,4542.0,-0.15,1.65,4586.0
2691,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2006,200602,4639.0,4546.0,0.48,2.05,4594.0
2692,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2006,200603,4627.0,4554.0,-0.26,1.6,4600.0
2693,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2006,200604,4647.0,4569.0,0.43,1.71,4607.0
2694,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2006,200605,4664.0,4573.0,0.37,1.99,4614.0
2695,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2006,200606,4686.0,4578.0,0.47,2.36,4623.0
2696,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2006,200607,4695.0,4576.0,0.19,2.6,4633.0
2697,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2006,200608,4710.0,4574.0,0.32,2.97,4645.0
2698,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2006,200609,4735.0,4611.0,0.53,2.69,4655.0
2699,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2006,200610,4735.0,4593.0,0.0,3.09,4667.0
2700,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2006,200611,4756.0,4622.0,0.44,2.9,4678.0
2701,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2006,200612,4735.0,4624.0,-0.44,2.4,4687.0
2702,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2005,200501,4542.0,,,,4542.0
2703,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2005,200502,4546.0,,0.09,,4544.0
2704,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2005,200503,4554.0,,0.18,,4547.0
2705,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2005,200504,4569.0,,0.33,,4553.0
2706,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2005,200505,4573.0,,0.09,,4557.0
2707,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2005,200506,4578.0,,0.11,,4560.0
2708,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2005,200507,4576.0,,-0.04,,4563.0
2709,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2005,200508,4574.0,,-0.04,,4564.0
2710,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2005,200509,4611.0,,0.81,,4569.0
2711,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2005,200510,4593.0,,-0.39,,4572.0
2712,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2005,200511,4622.0,,0.63,,4576.0
2713,Handwerksbetriebe,Handwerk f. den priv. Bedarf,2005,200512,4624.0,,0.04,,4580.0
2714,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2021,202101,4647.0,4718.0,0.15,-1.5,4618.0
2715,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2021,202102,4672.0,4602.0,0.54,1.52,4623.0
2716,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2021,202103,4681.0,4564.0,0.19,2.56,4633.0
2717,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2021,202104,4702.0,4588.0,0.45,2.48,4643.0
2718,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2021,202105,4672.0,4594.0,-0.64,1.7,4649.0
2719,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2021,202106,,4607.0,,,
2720,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2021,202107,,4628.0,,,
2721,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2021,202108,,4628.0,,,
2722,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2021,202109,,4641.0,,,
2723,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2021,202110,,4640.0,,,
2724,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2021,202111,,4631.0,,,
2725,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2021,202112,,4640.0,,,
2726,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2020,202001,4718.0,4932.0,-2.34,-4.34,4816.0
2727,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2020,202002,4602.0,4892.0,-2.46,-5.93,4791.0
2728,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2020,202003,4564.0,4891.0,-0.83,-6.69,4764.0
2729,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2020,202004,4588.0,4847.0,0.53,-5.34,4743.0
2730,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2020,202005,4594.0,4824.0,0.13,-4.77,4723.0
2731,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2020,202006,4607.0,4807.0,0.28,-4.16,4707.0
2732,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2020,202007,4628.0,4781.0,0.46,-3.2,4694.0
2733,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2020,202008,4628.0,4804.0,0.0,-3.66,4679.0
2734,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2020,202009,4641.0,4802.0,0.28,-3.35,4666.0
2735,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2020,202010,4640.0,4784.0,-0.02,-3.01,4654.0
2736,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2020,202011,4631.0,4805.0,-0.19,-3.62,4639.0
2737,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2020,202012,4640.0,4831.0,0.19,-3.95,4623.0
2738,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2019,201901,4932.0,5141.0,-0.66,-4.07,5029.0
2739,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2019,201902,4892.0,5126.0,-0.81,-4.56,5009.0
2740,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2019,201903,4891.0,5094.0,-0.02,-3.99,4992.0
2741,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2019,201904,4847.0,5082.0,-0.9,-4.62,4973.0
2742,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2019,201905,4824.0,5093.0,-0.47,-5.28,4950.0
2743,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2019,201906,4807.0,5098.0,-0.35,-5.71,4926.0
2744,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2019,201907,4781.0,4998.0,-0.54,-4.34,4908.0
2745,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2019,201908,4804.0,4987.0,0.48,-3.67,4893.0
2746,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2019,201909,4802.0,4997.0,-0.04,-3.9,4877.0
2747,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2019,201910,4784.0,4983.0,-0.37,-3.99,4860.0
2748,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2019,201911,4805.0,4990.0,0.44,-3.71,4845.0
2749,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2019,201912,4831.0,4965.0,0.54,-2.7,4833.0
2750,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2018,201801,5141.0,5260.0,-0.71,-2.26,5192.0
2751,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2018,201802,5126.0,5216.0,-0.29,-1.73,5184.0
2752,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2018,201803,5094.0,5225.0,-0.62,-2.51,5174.0
2753,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2018,201804,5082.0,5204.0,-0.24,-2.34,5163.0
2754,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2018,201805,5093.0,5194.0,0.22,-1.94,5155.0
2755,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2018,201806,5098.0,5188.0,0.1,-1.73,5147.0
2756,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2018,201807,4998.0,5192.0,-1.96,-3.74,5131.0
2757,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2018,201808,4987.0,5168.0,-0.22,-3.5,5116.0
2758,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2018,201809,4997.0,5195.0,0.2,-3.81,5100.0
2759,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2018,201810,4983.0,5200.0,-0.28,-4.17,5082.0
2760,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2018,201811,4990.0,5202.0,0.14,-4.08,5064.0
2761,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2018,201812,4965.0,5178.0,-0.5,-4.11,5046.0
2762,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2017,201701,5260.0,5435.0,-1.48,-3.22,5369.0
2763,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2017,201702,5216.0,5382.0,-0.84,-3.08,5355.0
2764,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2017,201703,5225.0,5382.0,0.17,-2.92,5342.0
2765,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2017,201704,5204.0,5401.0,-0.4,-3.65,5326.0
2766,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2017,201705,5194.0,5402.0,-0.19,-3.85,5309.0
2767,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2017,201706,5188.0,5389.0,-0.12,-3.73,5292.0
2768,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2017,201707,5192.0,5384.0,0.08,-3.57,5276.0
2769,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2017,201708,5168.0,5376.0,-0.46,-3.87,5259.0
2770,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2017,201709,5195.0,5364.0,0.52,-3.15,5244.0
2771,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2017,201710,5200.0,5395.0,0.1,-3.61,5228.0
2772,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2017,201711,5202.0,5357.0,0.04,-2.89,5215.0
2773,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2017,201712,5178.0,5339.0,-0.46,-3.02,5202.0
2774,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2016,201601,5435.0,5698.0,-2.0,-4.62,5580.0
2775,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2016,201602,5382.0,5612.0,-0.98,-4.1,5561.0
2776,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2016,201603,5382.0,5626.0,0.0,-4.34,5541.0
2777,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2016,201604,5401.0,5614.0,0.35,-3.79,5523.0
2778,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2016,201605,5402.0,5645.0,0.02,-4.3,5503.0
2779,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2016,201606,5389.0,5577.0,-0.24,-3.37,5487.0
2780,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2016,201607,5384.0,5596.0,-0.09,-3.79,5469.0
2781,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2016,201608,5376.0,5591.0,-0.15,-3.85,5451.0
2782,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2016,201609,5364.0,5567.0,-0.22,-3.65,5434.0
2783,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2016,201610,5395.0,5602.0,0.58,-3.7,5417.0
2784,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2016,201611,5357.0,5549.0,-0.7,-3.46,5401.0
2785,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2016,201612,5339.0,5546.0,-0.34,-3.73,5384.0
2786,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2015,201501,5698.0,5750.0,-0.8,-0.9,5756.0
2787,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2015,201502,5612.0,5711.0,-1.51,-1.73,5748.0
2788,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2015,201503,5626.0,5749.0,0.25,-2.14,5738.0
2789,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2015,201504,5614.0,5743.0,-0.21,-2.25,5727.0
2790,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2015,201505,5645.0,5792.0,0.55,-2.54,5715.0
2791,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2015,201506,5577.0,5822.0,-1.2,-4.21,5694.0
2792,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2015,201507,5596.0,5778.0,0.34,-3.15,5679.0
2793,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2015,201508,5591.0,5760.0,-0.09,-2.93,5665.0
2794,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2015,201509,5567.0,5744.0,-0.43,-3.08,5650.0
2795,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2015,201510,5602.0,5762.0,0.63,-2.78,5637.0
2796,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2015,201511,5549.0,5773.0,-0.95,-3.88,5618.0
2797,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2015,201512,5546.0,5744.0,-0.05,-3.45,5602.0
2798,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2014,201401,5750.0,5549.0,-0.47,3.62,5690.0
2799,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2014,201402,5711.0,5548.0,-0.68,2.94,5704.0
2800,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2014,201403,5749.0,5554.0,0.67,3.51,5720.0
2801,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2014,201404,5743.0,5579.0,-0.1,2.94,5734.0
2802,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2014,201405,5792.0,5585.0,0.85,3.71,5751.0
2803,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2014,201406,5822.0,5634.0,0.52,3.34,5767.0
2804,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2014,201407,5778.0,5706.0,-0.76,1.26,5773.0
2805,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2014,201408,5760.0,5776.0,-0.31,-0.28,5772.0
2806,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2014,201409,5744.0,5761.0,-0.28,-0.3,5770.0
2807,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2014,201410,5762.0,5792.0,0.31,-0.52,5768.0
2808,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2014,201411,5773.0,5823.0,0.19,-0.86,5763.0
2809,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2014,201412,5744.0,5777.0,-0.5,-0.57,5761.0
2810,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2013,201301,5549.0,5256.0,-0.47,5.57,5401.0
2811,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2013,201302,5548.0,5215.0,-0.02,6.39,5429.0
2812,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2013,201303,5554.0,5237.0,0.11,6.05,5455.0
2813,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2013,201304,5579.0,5243.0,0.45,6.41,5483.0
2814,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2013,201305,5585.0,5278.0,0.11,5.82,5509.0
2815,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2013,201306,5634.0,5330.0,0.88,5.7,5534.0
2816,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2013,201307,5706.0,5374.0,1.28,6.18,5562.0
2817,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2013,201308,5776.0,5419.0,1.23,6.59,5591.0
2818,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2013,201309,5761.0,5470.0,-0.26,5.32,5616.0
2819,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2013,201310,5792.0,5537.0,0.54,4.61,5637.0
2820,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2013,201311,5823.0,5582.0,0.54,4.32,5657.0
2821,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2013,201312,5777.0,5575.0,-0.79,3.62,5674.0
2822,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2012,201201,5256.0,5012.0,-0.77,4.87,5189.0
2823,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2012,201202,5215.0,5031.0,-0.78,3.66,5204.0
2824,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2012,201203,5237.0,5069.0,0.42,3.31,5218.0
2825,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2012,201204,5243.0,5103.0,0.11,2.74,5230.0
2826,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2012,201205,5278.0,5129.0,0.67,2.91,5242.0
2827,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2012,201206,5330.0,5152.0,0.99,3.45,5257.0
2828,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2012,201207,5374.0,5185.0,0.83,3.65,5273.0
2829,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2012,201208,5419.0,5199.0,0.84,4.23,5291.0
2830,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2012,201209,5470.0,5249.0,0.94,4.21,5309.0
2831,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2012,201210,5537.0,5287.0,1.22,4.73,5330.0
2832,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2012,201211,5582.0,5307.0,0.81,5.18,5353.0
2833,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2012,201212,5575.0,5297.0,-0.13,5.25,5376.0
2834,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2011,201101,5012.0,4741.0,0.5,5.72,4873.0
2835,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2011,201102,5031.0,4705.0,0.38,6.93,4900.0
2836,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2011,201103,5069.0,4716.0,0.76,7.49,4930.0
2837,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2011,201104,5103.0,4760.0,0.67,7.21,4958.0
2838,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2011,201105,5129.0,4798.0,0.51,6.9,4986.0
2839,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2011,201106,5152.0,4843.0,0.45,6.38,5012.0
2840,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2011,201107,5185.0,4879.0,0.64,6.27,5037.0
2841,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2011,201108,5199.0,4913.0,0.27,5.82,5061.0
2842,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2011,201109,5249.0,4928.0,0.96,6.51,5088.0
2843,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2011,201110,5287.0,4958.0,0.72,6.64,5115.0
2844,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2011,201111,5307.0,4980.0,0.38,6.57,5143.0
2845,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2011,201112,5297.0,4987.0,-0.19,6.22,5168.0
2846,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2010,201001,4741.0,4311.0,0.06,9.97,4519.0
2847,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2010,201002,4705.0,4311.0,-0.76,9.14,4552.0
2848,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2010,201003,4716.0,4321.0,0.23,9.14,4585.0
2849,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2010,201004,4760.0,4351.0,0.93,9.4,4619.0
2850,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2010,201005,4798.0,4391.0,0.8,9.27,4653.0
2851,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2010,201006,4843.0,4444.0,0.94,8.98,4686.0
2852,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2010,201007,4879.0,4482.0,0.74,8.86,4719.0
2853,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2010,201008,4913.0,4535.0,0.7,8.34,4751.0
2854,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2010,201009,4928.0,4585.0,0.31,7.48,4780.0
2855,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2010,201010,4958.0,4642.0,0.61,6.81,4806.0
2856,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2010,201011,4980.0,4691.0,0.44,6.16,4830.0
2857,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2010,201012,4987.0,4738.0,0.14,5.26,4851.0
2858,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2009,200901,4311.0,4081.0,-0.53,5.64,4212.0
2859,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2009,200902,4311.0,4058.0,0.0,6.23,4233.0
2860,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2009,200903,4321.0,4062.0,0.23,6.38,4254.0
2861,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2009,200904,4351.0,4088.0,0.69,6.43,4276.0
2862,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2009,200905,4391.0,4140.0,0.92,6.06,4297.0
2863,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2009,200906,4444.0,4178.0,1.21,6.37,4319.0
2864,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2009,200907,4482.0,4226.0,0.86,6.06,4341.0
2865,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2009,200908,4535.0,4241.0,1.18,6.93,4365.0
2866,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2009,200909,4585.0,4248.0,1.1,7.93,4393.0
2867,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2009,200910,4642.0,4310.0,1.24,7.7,4421.0
2868,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2009,200911,4691.0,4345.0,1.06,7.96,4450.0
2869,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2009,200912,4738.0,4334.0,1.0,9.32,4484.0
2870,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2008,200801,4081.0,3611.0,0.74,13.02,3909.0
2871,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2008,200802,4058.0,3670.0,-0.56,10.57,3941.0
2872,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2008,200803,4062.0,3733.0,0.1,8.81,3968.0
2873,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2008,200804,4088.0,3778.0,0.64,8.21,3994.0
2874,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2008,200805,4140.0,3841.0,1.27,7.78,4019.0
2875,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2008,200806,4178.0,3873.0,0.92,7.88,4044.0
2876,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2008,200807,4226.0,3913.0,1.15,8.0,4071.0
2877,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2008,200808,4241.0,3961.0,0.35,7.07,4094.0
2878,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2008,200809,4248.0,3975.0,0.17,6.87,4117.0
2879,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2008,200810,4310.0,3999.0,1.46,7.78,4143.0
2880,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2008,200811,4345.0,4027.0,0.81,7.9,4169.0
2881,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2008,200812,4334.0,4051.0,-0.25,6.99,4193.0
2882,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2007,200701,3611.0,3014.0,2.15,19.81,3324.0
2883,Handwerksbetriebe,Handwerk f. gewerbl. Bedarf,2007,200702,3670.0,3052.0,1.63,20.25,3376.0
